particle,x,y,t
0,411.847930908,334.908935547,0
0,411.88351440400004,334.706054688,1
0,411.99127197300004,334.810577393,2
0,411.75390625,334.710418701,3
0,411.717956543,334.834747315,4
0,412.062194824,334.905853272,5
0,412.427246094,335.009674072,6
0,412.910064697,334.818511963,7
0,412.850769043,334.492279053,8
0,412.825378418,334.48156738299997,9
0,412.450073242,334.595062256,10
0,412.81707763699995,334.63433837900004,11
0,412.778442383,335.073150635,12
0,412.610534668,335.181823731,13
0,412.51473999,335.192352295,14
0,412.62823486300005,335.158874512,15
0,412.880981445,335.029968262,16
0,412.740783691,334.817840576,17
0,412.89273071300005,334.635314941,18
0,412.671905518,334.43508911099997,19
0,412.386901856,334.837982178,20
0,412.17675781199995,334.915496826,21
0,412.430633545,335.097076416,22
0,412.593505859,334.991149902,23
0,413.014831543,334.910217285,24
0,413.0234375,334.922058106,25
0,412.46942138699995,335.10055542,26
0,412.633117676,335.143310547,27
0,412.65536499,335.169586182,28
0,412.5574646,335.289245606,29
0,412.663513184,336.041046143,30
0,412.671691894,336.04977417,31
0,412.474487305,335.37820434599996,32
0,412.41885376,335.153564453,33
0,411.94961547800006,335.257781982,34
0,411.718261719,335.515045166,35
0,411.91445922800006,334.922943115,36
0,411.920471191,334.887634277,37
0,411.969299316,335.008026123,38
0,411.96417236300005,335.06402587900004,39
0,412.266784668,335.14538574200003,40
0,412.21441650400004,335.229064941,41
0,412.054992676,335.209075928,42
0,411.943908691,334.97946167,43
0,411.90414428699995,334.975006103,44
0,412.175201416,335.07073974599996,45
0,412.226318359,335.087005615,46
0,412.327178955,335.115631103,47
0,412.460876465,335.101531982,48
0,412.25097656199995,335.16052246099997,49
0,412.09411621099997,335.113311768,50
0,412.027893066,335.03213501,51
0,412.06048584,335.125793457,52
0,411.55294799800004,334.955963135,53
0,411.13742065400004,334.805755615,54
0,410.868591309,334.503509522,55
0,410.629852295,334.316802978,56
0,410.984039307,334.720397949,57
0,411.262298584,334.90386962900004,58
0,411.47439575199996,334.720733643,59
0,411.76037597699997,335.009216309,60
0,411.587249756,334.884460449,61
0,411.654266357,334.78079223599997,62
0,411.51473999,334.83078002900004,63
0,411.79373169,335.03277587900004,64
0,411.98312377900004,335.030029297,65
0,411.949462891,334.997467041,66
0,412.254547119,335.167816162,67
0,412.946990967,335.01925659200003,68
0,412.622741699,334.999847412,69
0,412.556610107,335.195800781,70
0,412.58157348599997,335.285125732,71
0,412.484405518,335.444152832,72
0,412.562255859,335.23367309599996,73
0,412.919647217,335.1902771,74
0,413.23474121099997,334.987548828,75
0,413.57293701199995,335.153137207,76
0,413.135650635,335.39807128900003,77
0,413.233734131,335.794281006,78
0,413.24172973599997,335.44949340799997,79
0,413.279541016,335.178222656,80
0,413.617980957,335.422363281,81
0,413.95883178699995,335.294250488,82
0,414.174957275,335.081878662,83
0,413.965179443,335.288879394,84
0,413.786560059,335.170104981,85
0,413.88180542,335.244232178,86
0,413.330963135,335.41671752900004,87
0,413.107604981,336.219787598,88
0,413.09417724599996,336.144317627,89
0,412.40386962900004,335.329437256,90
0,412.34637451199995,335.3487854,91
0,412.33639526400003,335.195617676,92
0,412.443359375,335.216949463,93
0,412.63580322300004,335.01208496099997,94
0,412.718414307,334.761749268,95
0,412.727722168,335.039611816,96
0,412.748565674,334.9581604,97
0,412.75302124,335.070007324,98
0,412.615356445,335.224578857,99
0,412.586578369,335.328918457,100
0,412.977630615,335.26373291,101
0,413.09564209,335.025634766,102
0,413.257629394,334.977081299,103
0,413.570129394,334.915130615,104
0,413.437591553,334.935699463,105
0,413.37561035199997,334.671234131,106
0,413.237213135,334.591644287,107
0,413.451721191,334.425109863,108
0,413.209991455,333.925537109,109
0,413.23001098599997,334.210601807,110
0,413.498168945,334.164398193,111
