particle,x,y,t
0,311.678497315,115.114189148,0
0,311.677886963,115.119575501,1
0,311.582183838,115.10369110100001,2
0,311.663482666,115.11834716799999,3
0,311.674072266,115.191040039,4
0,311.491363525,115.136901855,5
0,311.669189453,115.10885620100001,6
0,311.71066284200003,115.08919525200001,7
0,311.510925293,115.115623474,8
0,311.5206604,114.99674987799999,9
0,311.52316284200003,114.974746704,10
0,311.64578247099996,114.96724700899999,11
0,311.665100098,114.980400085,12
0,311.586730957,114.96951294,13
0,311.5519104,115.049797058,14
0,311.535369873,115.02536010700001,15
0,311.63781738299997,114.995109558,16
0,311.602081299,115.03779602,17
0,311.53439331,115.05976104700001,18
0,311.505676269,115.041152954,19
0,311.472106934,115.034950256,20
0,311.523742676,115.041976929,21
0,311.541900635,114.915466309,22
0,311.435943603,114.98825836200001,23
0,311.376068115,114.91976928700001,24
0,311.47726440400004,114.90284729,25
0,311.415527344,114.849731445,26
0,311.50579834,114.74008178700001,27
0,311.499847412,114.82823181200001,28
0,311.479248047,114.45832061799999,29
0,311.374755859,114.491546631,30
0,311.392822266,114.635200501,31
0,311.45236206,114.83270263700001,32
0,311.42037963900003,114.49989318799999,33
0,311.29650878900003,114.64388275200001,34
0,311.441436768,114.29494476299999,35
0,311.486999512,114.343482971,36
0,311.380218506,114.306335449,37
0,311.372711182,114.208847046,38
0,311.49407959,114.34274292,39
0,311.734985352,114.116722107,40
0,311.706390381,114.069114685,41
0,311.88238525400004,114.188774109,42
0,311.97308349599996,114.15818023700001,43
0,311.98953247099996,114.042648315,44
0,311.97140502900004,114.33076477,45
0,312.00045776400003,113.964149475,46
0,312.022033691,113.969566345,47
0,312.289215088,114.02094268799999,48
0,312.116790772,113.709197998,49
0,312.005981445,114.02592468299999,50
0,312.015960693,113.787948608,51
0,312.03430175799997,113.686523438,52
0,311.851379394,113.74134063700001,53
0,312.080627441,113.677947998,54
0,312.254486084,113.58743286100001,55
0,312.304138184,113.746559143,56
0,312.14453125,113.734062195,57
0,312.240356445,113.481498718,58
0,312.15847778299997,113.519996643,59
0,312.357604981,113.44129180899999,60
0,312.06451416,113.447387695,61
0,312.21685791,113.463012695,62
0,312.425140381,113.191055298,63
0,312.179901123,113.313049316,64
0,312.20657348599997,113.270080566,65
0,312.185760498,113.450180054,66
0,312.388854981,113.29411315899999,67
0,312.354400635,113.23175048799999,68
0,312.337127685,113.465965271,69
0,312.343109131,113.218589783,70
0,312.550842285,113.429847717,71
0,312.242401123,113.43497467,72
0,312.152038574,113.450073242,73
0,312.285400391,113.60494995100001,74
0,312.31164550799997,113.154579163,75
0,312.268188477,112.89386749299999,76
0,312.281585693,112.945381165,77
0,312.432647705,113.02391815200001,78
0,312.363830566,113.269744873,79
0,312.474060059,112.77331543,80
0,312.549987793,112.92840576200001,81
0,312.519561768,112.801010132,82
0,312.16754150400004,112.948982239,83
0,312.66091919,112.936798096,84
0,312.16394043,112.99954223600001,85
0,312.476867676,112.902572632,86
0,312.381835938,112.794082642,87
0,312.029876709,112.575286865,88
0,312.071716309,112.536621094,89
0,312.528259277,112.58068084700001,90
0,312.2293396,112.638435364,91
0,312.259002685,112.95829773,92
0,312.16256713900003,112.70045471200001,93
0,312.10269165,112.832336426,94
0,311.96334838900003,112.93682861299999,95
0,312.068511963,112.64889526399999,96
0,312.21447753900003,112.79540252700001,97
0,312.183105469,112.817977905,98
0,311.772277832,112.998031616,99
0,311.912200928,112.87369537299999,100
0,311.99230957,112.98865509,101
0,311.722900391,112.552360535,102
0,312.060424805,112.771850586,103
0,312.130859375,112.825706482,104
0,311.927429199,112.651367188,105
0,312.009918213,112.50129699700001,106
0,311.866607666,112.76216888399999,107
0,312.0987854,112.589141846,108
0,312.38433837900004,112.60204315200001,109
0,312.207855225,112.44733429,110
0,311.975646973,112.79293060299999,111
0,311.81008911099997,112.80772399899999,112
0,311.744812012,112.565444946,113
0,311.690185547,112.642784119,114
0,311.569000244,112.814826965,115
0,311.760162353,112.892593384,116
0,311.881439209,112.655212402,117
0,311.856414795,112.64956665,118
0,311.819671631,112.57635498,119
0,311.749328613,112.569480896,120
0,311.901275635,112.812942505,121
0,312.145446777,112.44318389899999,122
0,312.39956665,112.540626526,123
0,311.824310303,112.515769959,124
0,311.84954834,112.476234436,125
0,312.106781006,112.59227752700001,126
0,312.005767822,112.44251251200001,127
0,311.880065918,112.69591522200001,128
0,311.856048584,112.831466675,129
0,312.000061035,112.474174499,130
0,311.859344482,112.502418518,131
0,311.858581543,112.377784729,132
0,311.796142578,112.249992371,133
