x,y,z
378.37642958631886,705.3897804316265,22.340248294020327
379.53018253382027,707.1443103960753,22.226827377104588
380.50108828673825,708.5951003959794,22.125102257193557
382.27038367721065,711.2007178750279,21.887944364635306
383.7704066924419,713.3148019029824,21.68299737096902
386.2603331850897,717.0832184349385,21.271542314437653
387.50033981578065,718.7121446408237,21.07233157128649
388.4408891258657,720.1435969423255,20.903529370461495
391.0062117679537,723.9329505924096,20.46404152668743
393.04715098204156,727.0243954523238,20.116888102551425
393.8549614860711,728.3148668142085,19.990038264983465
395.3704742783646,730.8092364372766,19.75676489774306
396.9509044591823,733.1109219667147,19.530499940030204
398.1261789194432,734.93710423402,19.3993847916018
399.2999883420125,736.7553772250747,19.2803510436611
400.8190025313217,739.1283400447229,19.140580342338144
401.95738853500563,740.8303513584812,19.037535067697945
403.2859195403141,742.9708453987863,18.928447743541373
404.9044442551043,745.7701296964754,18.711376775046638
406.0101748845617,747.374806682885,18.516867717040356
408.0126385888589,751.1308300516954,18.084991919607045
409.9051061108159,754.6073892724934,17.6732449180378
411.0776768529501,756.7236144131194,17.40360826701953
413.2091661449659,760.5776347276836,16.894340842738888
414.37294087390535,762.7012258704165,16.615875145736346
415.3060513029153,764.29302865746,16.383005345756143
416.09736419890095,765.6569409512758,16.18016389784829
417.2095830008168,767.8184878965067,15.948095859097945
419.68547676919644,772.6766145541318,15.481094375253937
420.52665559486024,774.3658609506815,15.37360658904602
421.89170550433687,777.0692116962222,15.230709558943772
423.11224840881954,779.4852293203977,15.116472910957375
424.30311349375944,781.6934122661698,15.041707669079601
425.7995302061895,784.5370146392559,14.952371747219283
427.57649306106975,787.9150897091674,14.851505600846934
430.0685048652974,792.7436405380353,14.713088089349947
431.01709629532144,794.709874860926,14.67939132448951
433.11175505467355,799.6791722023411,14.678790245508882
433.99984677405473,802.346514052756,14.705878336452272
435.0150256221923,805.1131568900437,14.70578902993107
435.6454741924186,806.428578443286,14.731572783791849
437.74753410101886,811.511892641661,14.798725111077943
439.2512710304533,814.7817371015734,14.887967369208267
441.4031947370795,819.1693786954573,14.936286827550832
442.7708674113083,821.9222187348304,14.960237698817346
444.2720310459743,824.8700226784496,14.982665947931386
444.8162860974155,825.9840861085985,14.993709816021436
446.17443857304414,828.8478915052953,15.02777232676504
447.90836831267484,832.5149902490631,15.07277956008178
450.2757246413228,837.6321812322099,15.144805039614377
451.3610990589591,840.49042472316,15.230931180905845
452.8334863060073,844.5821998976844,15.344874847426027
453.8628703829596,847.3517974195942,15.402878325768338
455.1856300891842,850.4227836928756,15.453070737741546
456.93398497241867,854.5824963669481,15.475448453254558
458.300671264397,857.4584988099966,15.429405729373261
460.0481837002448,860.959385539874,15.344731151527242
461.74368402606586,863.6918528267815,15.213792874012432
463.6976558444273,867.492701097803,15.220799229627351
464.1960676560442,868.4337604860148,15.226443647018327
464.9332374064951,869.767881320017,15.242932947557755
468.0182999389972,875.24105951062,15.330379524695271
469.90236013277854,878.6447862753588,15.434821821232564
471.99210212353574,882.5269128125752,15.561302248927356
473.06832073199155,884.5204512077355,15.625494497745171
474.06755418567974,886.4287206466252,15.674871209126891
475.31817985801666,888.840830861567,15.726423688935464
476.40043865642724,890.9384117269425,15.746893445150315
477.983407805568,894.4010245306996,15.762687566344539
479.6480001785178,897.2399539845613,15.676759008020818
480.75096452572564,899.3911849446442,15.620175144721491
481.6757350044383,901.1872299229772,15.562318425384136
482.53407244851525,902.8490276431727,15.505050747588102
484.4575195831585,906.5975332674628,15.364633716781267
485.5627434177046,909.5283365291706,15.145783191312667
488.3690061422803,914.4020575370681,15.057431383889613
490.63680317365026,918.4949039679107,14.963387746593419
494.1300446764544,925.1467920357703,14.769479232926711
495.03558659029767,926.8396030172794,14.725469718215457
496.1896921263605,928.9438085757142,14.678041265954459
496.8732935457163,930.178240753421,14.653071474650892
498.1665118626366,932.5055886407705,14.612558073193764
499.9696580066408,935.7124426044771,14.582975289424036
501.67776446281715,938.7491567378049,14.563150536482132
503.71362999501446,942.2405819847013,14.525199398546047
504.5604799842666,945.2105887623978,14.533173472353692
505.7036556627928,948.6563474003492,14.551089458762156
506.97233227706806,950.9668929674301,14.63093806032493
507.99291487863564,952.9419287406506,14.697745568025365
508.37468960200704,953.6478710884776,14.7275899869059
509.8336878797456,956.2983768655133,14.843947640652853
512.2771275347393,960.6736401805897,15.048304440642513
512.6369411871584,961.2944551265957,15.079491629341012
513.9175148491365,963.4317052963374,15.19279564446026
515.65765060304,966.361296977239,15.329844903246377
516.8459205194326,968.325900896872,15.405663747250014
518.3063287406978,970.8413715998596,15.463813466541732
519.7297972349115,973.2601789276981,15.517915741963346
521.2411131197429,975.7623253476366,15.568265519334886
522.4482132133304,977.7190065951443,15.60963253985582
523.5686543159659,979.5195225036778,15.67752449771693
524.8552146614193,982.1640247434777,15.686968958920255
526.090449437377,984.4582881974169,15.70085064060118
527.061418868655,986.0795159779751,15.726286589953038
528.308286370013,988.413664859161,15.729313928852447
529.7097039263233,990.9844858235263,15.73589575807475
531.7714391568991,994.5449859178932,15.76743332712662
533.8904448504186,998.3867881867027,15.812669709100769
535.6703207451603,1001.7013395045153,15.868914876809772
537.8438484108569,1006.6093212294098,16.069167934389917
539.1529832648646,1009.4864666358777,16.16611198420452
540.759951693975,1013.2902580030751,16.257049909281584
541.7988464734417,1016.0033558048402,16.299850643941273
542.3005733697993,1017.9126944355415,16.328234719192572
542.8939253361071,1021.3637987857364,16.29281667767725
543.2232175875716,1023.5337176809768,16.263752588730878
543.6462545381033,1026.1454029672168,16.228124372307803
544.1537294136317,1028.1166975576448,16.221640586429224
544.9234695956964,1030.8408951737167,16.209506197011006
545.5312491281321,1032.770406618145,16.204272620845025
546.5063963743974,1035.7933450224396,16.19888124421522
547.4044014154905,1038.1036261742875,16.22186683048869
547.9316546110674,1039.5041313984068,16.236855622208772
549.9705620575339,1043.8860860438533,16.33608756489747
551.178065899738,1046.6268660854876,16.485494268512024
552.2124333955667,1048.312436896606,16.412274948059782
553.7312188461115,1052.1221113457025,16.709589368452225
554.3090560675929,1053.3948263149555,16.78606912952414
555.1426674859622,1055.1607999764233,16.886967906007957
556.3230646496712,1057.6478272475076,17.02847246217936
557.5346646355961,1060.303217918734,17.136021870141057
559.1725746802824,1063.5414704994942,17.432972087587736
560.0049493976228,1065.1870109513468,17.56553392735061
561.2796569911045,1067.6909223862983,17.759006121204056
562.1857252081031,1069.496456863973,17.890347284631254
562.8921353367576,1070.9266782069826,17.977493890649203
563.6702900481638,1072.5191600217818,18.075870158565994
565.5735932065047,1076.671081268659,18.291637639740767
567.5604667480579,1081.6740024737062,18.308354971068393
568.7020522796809,1084.5008965941279,18.3068005077258
569.6866516159974,1087.5553270697874,18.339648033454385
570.1264067624854,1089.0839364297028,18.334046260127092
570.792354629783,1091.7983545878462,18.23762886048118
571.9589638180362,1096.4337602539874,18.016007759407582
573.1841097817136,1101.0098127627748,17.73946792999835
574.2620570268324,1104.3345376450784,17.54848016729746
575.7586968379101,1108.6126543762994,17.308219668173635
576.4106940788113,1110.4695322868638,17.204320616799535
577.0352188855508,1112.2000016554637,17.108392177019166
577.6999426578991,1113.8588418885706,17.023077939756405
578.1743584308257,1115.2280589486172,16.957476213069093
579.6526068019617,1119.179209910495,16.778882191518928
580.3884698157158,1121.5075043321044,16.693100486151437
581.6358839565098,1125.106421763607,16.58360152958365
582.6807347631585,1128.6816322675172,16.503413110388486
583.510535416808,1130.698483647617,16.44685701032335
584.3404282425842,1133.027012344825,16.396413227938545
585.1213238961201,1135.1520366722752,16.347968706721403
587.8709212155048,1142.8204002398381,16.177878032027788
590.2266674919814,1148.5542956259355,16.02335724779227
591.3447161648091,1151.1759871841693,15.948386847286367
592.2572281993276,1153.2349005078727,15.886884164212825
592.9772123558172,1154.9659309463477,15.834612040090661
594.1912653653025,1157.772226330821,15.74599971421521
594.8186690865563,1159.107976241371,15.700758755339626
