x,y,z
761.0400259525273,672.8572033687864,17.230508798438848
761.5946040593975,673.374734812829,16.978614957633823
762.0377084150834,673.7016626589952,16.759967734210733
762.7506422259839,674.484396724259,16.43567907776322
763.5637633673533,675.3030192653246,16.042973078353253
764.3917875171052,676.2555460188247,15.67384482204019
765.6734971815456,678.0086284913667,15.181271777489437
766.6044357867281,679.5264847254965,14.902231212771191
767.0511582696864,680.274193835574,14.774563852614337
767.4230715336106,680.8959983832365,14.667533566492384
768.1827198867126,682.2939725697611,14.512007880133181
768.75719945361,683.3941836569649,14.43072326633451
769.9117514262185,685.7010424300782,14.36660757661992
770.8363426010714,687.5564786455709,14.323874373759255
771.5132633684694,688.9190213621632,14.297209084358107
772.0267824469702,689.9544839335161,14.279013975242203
772.7795481361021,691.4746893026461,14.254931974653934
773.207225609892,692.3405982398087,14.243706673188834
773.6096578509777,693.1570917912668,14.235022735546567
773.9942599289545,693.9372553067752,14.226552080419852
774.5843902255792,695.1375814443295,14.217166061368957
775.5821517282658,697.1739443687533,14.208036945473376
776.4459329293414,698.9888227237716,14.248546338859825
777.3523883017186,700.9218556709951,14.30343640554203
777.8977190100825,702.0855404517336,14.336524883001545
778.3930816056717,703.1541495513935,14.368281863051156
778.7748013425643,703.9816079325799,14.392867478386531
779.4335639239752,705.4196779682519,14.435719601859295
780.4786576083484,707.7463044264285,14.500484306276912
781.5077558804819,710.0639093114528,14.562700240132294
782.1192781953457,711.5109467440283,14.60089349198391
782.8610845419514,713.4119235426888,14.659590098664346
783.3837159589116,714.7840638253598,14.70251241579731
783.9088482846128,716.1651884448454,14.745845199051033
784.3660761245377,717.4024085262313,14.785438407246067
784.5714517222949,717.9601605946376,14.803317453962386
784.8269183879813,718.6633182842722,14.82602440585902
785.0593764949623,719.3182903667788,14.84744044547848
785.5093992274719,720.6336805990616,14.89093708343872
785.9084642130389,721.8584918347105,14.931591809362622
786.3633693788311,723.2743498152047,14.978419230894938
787.0418579313264,725.4756265032111,15.049984751143551
787.7549136697891,727.916350420648,15.125987159737305
788.2144665479103,729.5252857421314,15.174400818249614
788.5407497799538,730.7925445762942,15.206533177460726
788.7765210042041,731.7997701990013,15.226991557572283
788.9688633584701,732.645133717772,15.242061268340237
789.1739976290759,733.5942251190985,15.252094335351009
789.445182626564,734.85965370703,15.262778546574605
789.6477144075842,735.8169750493192,15.269447148248162
789.8402883784398,736.7281991531578,15.27327749689538
789.9619856793395,737.30360245794,15.274829814123489
790.1222986883316,738.0567962776499,15.272171618640643
790.2509582270648,738.6606170389667,15.269872345731514
790.3546381171248,739.147240096139,15.26798568798812
790.4663808865813,739.6717053146335,15.265951626808954
790.5929257138155,740.2655772090703,15.263621768300002
790.7160052844421,740.8428102319726,15.261336324064663
790.9095324604032,741.7502849287478,15.257221833936882
790.9782174851588,742.0547401858959,15.252278598578258
791.1771742180371,742.9520876883735,15.239164292505338
791.3578127073448,743.7664552578434,15.226639529239762
791.6552043013878,745.1053055551655,15.205820202685354
791.9214186087897,746.3025229251194,15.18673342084069
792.3610575549254,748.1928336391359,15.142457093919917
792.718936169846,749.6966153171986,15.103477432647045
792.9303917541263,750.5777400136134,15.079788229779341
793.2893159252063,752.0682625609711,15.039527016906332
793.7264289159956,753.8828514715816,14.991357026139765
794.1483545369385,755.5256497660399,14.948299247750173
794.4938367639709,756.8560552159373,14.913396028882302
794.6920470550123,757.6194635955877,14.893372917109254
794.8833737820338,758.356455688391,14.874137909854058
795.2381962457799,759.7222675899178,14.839266664872548
795.7770924398409,761.7932899397567,14.79063477997811
796.2568484904056,763.5617842962552,14.756835303802683
796.5700821723141,764.7220979282483,14.736450694467948
796.9484792940381,766.1362357380244,14.715964608996693
797.3092272816505,767.506291589158,14.703342893176261
797.6753705642241,768.9098146639169,14.69424904305943
798.0963442970213,770.5309347107394,14.685859946675592
798.4980340746707,772.1556641499618,14.69426099613269
798.8380718681792,773.5422710800931,14.705055093261308
799.106915853044,774.7181876108723,14.72774347693478
799.4366020423589,776.1673321232138,14.756772220628037
799.6984354285763,777.4281441828504,14.794611946136834
799.9682109169124,778.8298690917828,14.848569304352992
800.3802725533948,780.9557198034294,14.934073837917529
800.8150789750358,783.4843541386853,15.072680364506004
801.4133077839606,786.9763216080902,15.267420931668523
801.5704534538309,787.940557476598,15.328668733958336
801.7247629860226,789.1008355045716,15.418028697539325
801.9015977932002,790.380282538129,15.518652720910616
802.0820719782265,791.6715410830421,15.619768335264459
802.2160929026825,792.7111040803318,15.710372964086627
802.3718879628235,793.919516241625,15.815900310281487
802.4984643789461,794.8886458871557,15.899301362133238
802.6945450405024,796.503723902028,16.053525523472807
802.9166260361295,798.3657255500218,16.23570019009211
803.1964728603075,800.7474359660687,16.474614733831647
803.40039272663,802.4905939397509,16.654095707360717
803.4548699462874,802.9231287858647,16.701472830603915
803.5248632846798,803.4331793471414,16.757703774379845
803.6052000976108,804.0095326474867,16.824044091484076
803.7352523937475,804.8764196295334,16.92944424060201
803.907054330814,806.1482243055756,17.08849512573967
804.1012006343913,808.0954498519225,17.335594273353543
804.0556537698066,808.8306029614595,17.424347169452655
