x,y,z
768.4690895075071,373.35768964465217,21.786256023279186
771.3441790869493,376.8781243822408,21.50661988067996
772.9875338944714,378.931390328138,21.347468617812368
773.9284544360474,380.09659970303886,21.256372266418303
776.1365228384693,382.56184109025975,21.049296547992057
778.3158150244313,384.78322351574207,20.853823542932574
779.9836727852338,386.4468760904784,20.702464672295243
782.0966165006085,388.73523124741155,20.50243441049211
786.0939798037382,393.3423128836163,20.08360228706154
787.7977260761762,395.37317498293703,19.899100043304887
789.5993762888178,397.5229913970081,19.70260191673298
791.1301744060288,399.33706300882943,19.531722784840845
792.9234908596251,401.4557438269109,19.330903965474644
794.0710770320416,402.8087607845943,19.200941168231342
795.9080049214224,404.97371773651145,18.989286815026134
798.2248742278125,407.6684417312552,18.718820270635387
799.5881197658875,409.21868258111164,18.560231900950548
802.7550799889715,412.8202019903103,18.199100058797466
804.4496441273734,414.7763134076525,18.003834442516666
805.8070769701089,416.30718110440216,17.849654677829474
807.0078759289963,417.53729620743684,17.720692559378897
808.5161304344873,419.0773701812118,17.55949652977671
809.9808513826872,420.5836254574298,17.403234907205064
811.0454009720136,421.67972754532843,17.28979950589697
813.40243509969,424.1294187985126,17.039261085998426
815.1813678375346,425.9779950929236,16.85014800206454
816.4874638094444,427.33551306144113,16.711579068385074
818.2103050008507,429.1755229547561,16.5293794743442
820.089360767926,431.18544220090433,16.341147239427716
822.9257024410093,434.3636553648883,16.058021300353076
825.082081955401,436.7752915274141,15.85458492963076
827.1815037434944,439.7435767975184,15.731424558465832
829.5230889105887,442.557307978763,15.76583027119952
832.3013820484025,445.8862635683964,15.794947876991662
834.3409453097073,448.3901425231299,15.816141503406598
836.5909183274855,451.3883048145967,15.825937988853024
839.6554368358533,455.48454415892246,15.831995880774148
840.6505940821079,456.9505083398169,15.821248400283006
841.3666157568047,458.10987181086335,15.809770090217421
842.5913947168677,460.4404778868493,15.797624864077338
843.3691598279589,461.99087854308675,15.793725449654342
843.9852859470825,463.22236164810903,15.790861698998539
846.2881281591426,467.5583842372631,15.755551246103185
847.0785712942605,469.3236947814016,15.763089994021472
848.5267214454362,473.0478323511744,15.81398126523252
849.211836867406,475.0390529252438,15.859300139924834
849.792210691302,476.7832737785243,15.900794311251127
850.3862814945202,478.439284903675,15.933807423958324
851.7231355371033,482.163483025371,16.009885774519713
852.7862148047125,484.4009580183482,16.01626985415732
854.263672185328,487.3116379086064,15.991253560216256
855.5924260370006,490.1515179099956,15.982089777241429
856.8883377914974,492.81257749220094,15.958352820021142
858.1439992441642,495.3805015824867,15.932152609977594
859.2708437293675,497.6138071648685,15.900561634497775
860.1096459663928,499.21262219002386,15.871066888198854
862.1413439442109,503.20444637271913,15.783012337733897
865.0304708526345,508.9515571980726,15.582158493370716
866.5080973846882,512.6771013475242,15.485371624451126
867.8670111356001,516.1912491642177,15.405410563695435
868.6222685816662,518.2892873220786,15.371839665546382
869.4439107887641,520.9446270439486,15.370340273402462
869.9831319481357,522.6923822030085,15.369848034783306
870.4988867773129,524.3646988645297,15.369248488317051
871.0162741267271,526.0421966419083,15.36875694524488
871.5986059815943,527.9605638768932,15.374470295617725
872.4047334530769,530.7430326978589,15.386602213285572
873.1264988502725,533.2592352354742,15.399303248494151
873.9506610741715,535.975142369793,15.407384339461856
875.3040911683063,540.455833536683,15.418316061283832
876.2416451989988,543.4467152715524,15.41751640087197
876.9639595004289,545.3404903751596,15.40608021308554
878.3551411885151,549.2402911114657,15.397616255428177
879.2785301985626,551.8598595962677,15.391727481224672
879.8514088415258,553.5041701985539,15.38725893573663
880.286574655911,554.5880178573663,15.399058205744229
880.7171833599535,555.6568475581262,15.410031525213972
881.4127463910139,557.4341230392015,15.425718639150569
882.0949874568084,559.1963417736796,15.442535990160541
882.6858559167633,560.7544850214767,15.458726262755164
883.7937076795298,563.7130817531755,15.490883195379114
884.7840267477105,566.4827859725001,15.526149861265155
885.8296451238793,569.5341767963297,15.569843037498236
886.6352584759348,572.0024000968998,15.608535532001563
887.1496558510323,573.7728404643898,15.639910809686546
887.7950932830221,575.9945069870253,15.679114893228917
888.2341438733556,577.5142951151721,15.70630776986915
888.5294848398441,578.6133032808146,15.720444482932066
889.1246884039118,580.8970558939997,15.74827229170309
889.5765373595552,582.6098751058391,15.7686572239431
890.1646848547067,584.8015096470356,15.791792260357509
890.43657628852,586.7704320386492,15.80100435117269
890.7327620363594,588.2692115165605,15.80405114864794
891.1469484412494,589.9381208360056,15.796461727651728
892.0708457582978,594.5713286514722,15.719465047273323
892.634423705949,597.7027903148115,15.673644500890987
893.3485419478799,600.7467979131819,15.597319061574888
894.3682103737243,605.3058559561816,15.492443446866673
896.1036724563182,610.659129166063,15.351243199615014
897.3208082339686,614.1514291799177,15.270668566325755
899.0642069665929,617.8550880118491,15.187947282718422
900.1125949624859,619.7779788543926,15.141969144745559
902.0693139345318,623.1147488888919,15.0684899840777
903.9419254801353,626.0172053649737,15.03594404120348
905.4569905326003,628.8351516305769,15.035967350882842
907.1557788627391,632.1315964876188,15.042405147189273
908.7897559570367,635.476788290388,15.065225354975144
909.0214493282124,635.9494672178613,15.06792930705173
910.6312408668722,639.1847579126464,15.077542771097145
912.6103365647004,643.2133110262046,15.090753139824034
913.9052590853036,645.8668673649121,15.070809901662232
914.6873678994328,647.4606233528895,15.05336144460611
915.7914810215564,649.6992539745742,15.004201784330027
916.9223931077473,651.9551264591613,14.941398278705472
918.0856396860461,654.1826544420727,14.858667172262498
918.8656762705325,655.6098124238263,14.79727730259429
920.2613741952266,658.046593378382,14.6850201728027
921.913411136407,660.8316642704568,14.5559228014657
922.9003601867716,662.4042632193705,14.480689129041354
924.1212891892303,664.3271579312132,14.370469684118309
925.8146105938304,667.3279580349547,14.395011957005412
926.6130116747444,668.8017793139545,14.38351751599765
927.9560772753736,671.7026215479806,14.60563592777405
929.4110115567838,675.04638314177,14.900763479645654
929.9093771553054,676.1451445498926,15.012480592600586
930.9350674843106,678.3496296008087,15.259500350773344
932.5103663474412,681.7029480948273,15.659727089965259
934.491527800796,685.7287075310209,16.15307023538633
935.5075945267565,687.8033960446521,16.386799274429265
936.1362798745347,689.0629057963674,16.52298285510827
936.8002572619845,690.3939472324922,16.65120376406035
938.2456926262006,693.4667505214004,16.92054771455415
939.7372720592878,696.3673575454391,17.032701012193378
941.3545207531176,699.3556479852368,17.101338206213597
942.7129789843527,702.0987053005648,16.974810376813455
943.7712624589799,704.737656245225,16.923115096416385
944.6386027297854,706.8966711105054,16.80209823039001
946.7718499061432,711.4417249655008,16.499980084310387
947.9536958091688,713.9647045704633,16.33569321971147
949.4086939200762,717.0671721493267,16.14363915528763
950.5235148521663,719.5177270834176,16.00995417089296
950.8372007052421,720.198631383206,15.972974889912983
951.3368047109083,721.2732881706129,15.914533353890524
952.0932304965671,722.901815747565,15.82974803879981
952.8978394420602,724.6355928598446,15.746517328398859
954.2344422613742,727.5138759500425,15.610431861779572
955.0098895027047,729.2010391312801,15.533367291805156
955.6778672942548,730.6430742817347,15.4717256754092
956.2817637745284,731.9125629476168,15.423268647679171
957.5204769454316,734.4316736063885,15.351076863251583
957.8182141620036,735.0446880700778,15.33313790250709
