x,y,z
518.8898365577538,816.3212029970972,14.477279015874336
518.047125980453,815.7506569311514,14.578235260245718
516.1473220011952,814.4527286310249,14.693909904805823
512.932009496308,812.1940255572736,14.639324206607393
511.4112943711096,811.1220978771817,14.611065842602972
510.4231720862287,810.427088033767,14.59555934857001
509.2752339383658,809.6144147256148,14.577357551088417
508.12163888457303,808.7977186617782,14.559119464461553
506.50897557569556,807.6524819240383,14.533929950912789
504.5146047933971,806.2277901461233,14.503856135555377
501.600888023064,804.1341515011264,14.462121493882137
499.01657322702516,802.2682472669408,14.426763245192813
495.8838322777048,799.9643731216252,14.399334378720575
492.9538811060291,797.6962840852327,14.412215733920359
492.2358743100376,797.1339165818657,14.416085493296409
490.60138473696367,795.8585748633521,14.446503927763773
488.33794902932397,793.8892312451153,14.425882766096056
486.8466890169493,792.5638850255463,14.420185122037777
485.17464577769744,791.0809272007889,14.410220113003826
483.6692557572132,789.7427667570173,14.400123689075322
481.6281418008923,787.9167456235257,14.381434717318387
480.82797683246633,787.1991194634459,14.373452261824076
479.95966321759266,786.415775748242,14.363609320357574
479.1503187371024,785.6778341784023,14.354146674975654
478.0960985465003,784.6772837069286,14.342720643709171
476.76561918711786,783.3835729211937,14.329984913014748
475.51784912737753,782.1157940528929,14.315088356841244
472.98500422920307,779.7863421240882,14.26782650888717
470.63127556194024,777.2071388315896,14.296759314846522
468.2495283968591,774.5148927067715,14.371840531218245
466.29307619323663,772.2252715933481,14.44108272547659
465.2332700954324,770.8223012497098,14.468533265174928
463.8302005384249,769.0357787527521,14.52313637004412
462.43709385604745,767.1197620335228,14.604815055230835
460.78698523387004,764.7551095928759,14.503122479871513
459.07190960526935,762.1569104938679,14.502881774583264
456.8261570418408,758.6644234490883,14.471852213244704
455.4059791718382,756.450230327585,14.450630141479541
454.53608665377845,755.0604388871462,14.431690259099764
453.4343016325987,753.2870275968231,14.405196074384037
452.0666470180755,750.987462873704,14.357762239697582
451.0818132112975,749.131345818811,14.295244617894875
449.8682286818213,746.8211638951092,14.2091653214226
448.9818557067407,745.0815992898966,14.16228474279074
447.991785976414,743.0541580526852,14.119513141707625
447.298354729683,741.6066702519205,14.078179069820738
445.505824539734,738.1770609253043,14.154512797519615
444.7155212401202,736.5020158155861,14.182556967391827
443.3670524722251,734.0888913157862,14.406557402692611
441.92223759931653,731.4806030070112,14.63658383069168
440.4954231496923,728.8827600170108,14.86896221135468
439.0642377673213,726.6783694881699,15.150094612554495
437.50940702983706,724.2247574436783,15.506069228567677
436.40919145044273,722.6687505413561,15.592748737727524
436.1475747595355,722.2907444491298,15.622479858835765
434.2268271810285,719.5232317719218,15.797984959796379
432.63514504291817,717.2595797603725,15.855602673557975
431.1901152380063,715.2501209396609,15.764867947104944
429.82241401540307,713.3462380763025,15.67045546823513
428.16790391118764,710.9450983596241,15.637486029724165
426.64657836234375,708.9317221956375,15.516451482889037
424.56768608479,705.4565100127897,15.4746475613208
423.4953116228553,703.658891902334,15.48203480828632
421.97373021760166,701.0644771104546,15.47984126243552
421.1012096054739,699.5260119795629,15.478490660834234
419.93880962600906,697.4247499650243,15.44971591477577
419.07638371336975,695.8187844820526,15.409480970765081
418.6676785101867,695.0370073042684,15.383252699176893
418.1356843968313,694.0024098963061,15.3308470313391
416.2915139124427,690.1488871681499,15.160726662795314
415.36276653305055,688.034192413715,15.040294018237917
414.6788948801218,686.3428383488971,14.953578504776072
413.78949169790855,684.0682586727037,14.859066497735423
412.6958236620765,681.1208778344801,14.756346227600945
411.3685594129138,677.52907519003,14.625797567852025
410.4020378357181,674.8125543738182,14.596607456586717
409.7985433249683,673.0367248595529,14.598829049402838
408.8284441313089,670.0676677873315,14.801029505072288
408.3068176078462,668.4542045742536,14.851282059317017
407.7556428895748,666.6723000329029,14.906393115110584
407.3701468613995,665.3805825649589,14.942549040582632
406.8381140847805,663.4664656074682,14.960642206460856
405.98181871449685,660.3125919387586,14.958501003312664
405.04876117633864,656.9759987669529,14.909708006189296
403.79716659560455,654.1586015104112,14.92780255288505
402.9630372831082,652.3920669870813,14.935062599250099
402.07376395236616,650.5180184318434,14.943654932423499
401.2091690695053,648.7180029287343,14.952535477197737
400.5546400785442,647.4416754691125,14.958455756022962
399.48140178840487,645.5315695885108,14.976950461494898
398.66839439717063,644.1231345629792,14.99201147908957
396.4812202123917,640.3472250881304,15.039012404422914
394.7197229812815,637.5576809948144,15.076577665958105
392.9187036837444,634.7037599560194,15.118296359070095
392.0941488524961,633.4104248678843,15.150718672940268
391.53902653819364,632.5457972583613,15.187970298529178
390.3833514695955,630.7797758249147,15.267212929137969
389.18692009983926,628.7761020766111,15.362756724200024
387.3496180965813,625.7090281869033,15.512274749977408
385.44882935454854,622.5671982293417,15.665664509560743
384.5817485999407,620.9499624784228,15.75869504137816
383.90257603357054,619.6492273113992,15.839077139865978
382.8959107487295,617.7154129075176,15.963204250794625
381.78182126207855,615.4194338847772,16.149993980581122
380.7785422293987,613.2632575080698,16.339438326394962
379.74571403506206,611.0333397685082,16.543016341592505
378.68077334153156,608.665519157927,16.772143683337994
377.4544487511041,605.8648404352581,17.069878730252274
375.7550644043673,601.990467534926,17.48421503913981
374.0984059999205,598.1992879784258,17.893293712825894
373.0999797075288,595.8441989785343,18.142277085113477
372.3318236325511,593.959061343007,18.336254114731883
371.65199010065,592.2083791724908,18.509745899999785
370.5587158065061,589.3543654059553,18.789427944066233
369.7943746428433,587.2919852194761,18.98854752457048
368.12500927044084,582.7768012175576,19.410947382952408
366.91359816198195,579.0228435649416,19.75688848907593
366.395770890618,576.7341312440481,19.97136623507346
366.05481232989365,574.9824149401361,20.140264729335403
365.5421381972543,571.9136698236224,20.442166580958666
365.1213965731808,569.7187925027199,20.65656562836828
364.9719847761644,568.6607329814472,20.761253072703933
364.47720325957056,564.0894369604655,21.212132383222798
364.13638426296865,560.690444489017,21.54673215400486
364.0498716108021,559.4500534062568,21.66787558031538
363.92463862090415,554.6620422392743,22.05548126512571
363.87663124717307,551.1683926793119,22.33284091931145
363.8755110693866,550.7435343743051,22.363906612326545
363.8817966521824,548.4867358774123,22.525708779267998
363.89171772781503,546.6171396563301,22.65886137386882
363.9147184641416,543.5602031629953,22.87170060163434
363.93326509814113,540.4979034473247,23.080969788542554
363.88324407830896,536.9255206437805,23.312459916163757
363.90013676270536,533.2999491938547,23.52114904580743
363.60731558394446,529.4692336364909,23.813088428128623
363.4046608942594,527.2684679405926,23.989788271947617
363.12957217489594,525.2556559336593,24.15548814134611
363.03953360190815,524.5547230514485,24.21158862715177
362.7247157772722,522.7718983194706,24.351487635399526
362.2252813513275,520.9256376771679,24.488659402838717
362.1794930123771,520.6112146446548,24.510482767230865
