particle,x,y,t
0,97.9194564819,475.54812622099996,0
0,97.89298248290001,475.58306884800004,1
0,97.8633041382,475.607757568,2
0,97.83855438229999,475.60113525400004,3
0,97.88321685790001,475.68923950199996,4
0,97.8237304688,475.6640625,5
0,97.86555480959998,475.62454223599997,6
0,97.8138885498,475.70111084,7
0,97.83061981200001,475.77630615199996,8
0,97.79586029049999,475.703308106,9
0,97.77015686040001,475.74420166,10
0,97.6966247559,475.662445068,11
0,97.6239471436,475.64303588900003,12
0,97.5871200562,475.694458008,13
0,97.6867294312,475.65112304699994,14
0,97.48170471190001,475.74743652300003,15
0,97.4870223999,475.814208984,16
0,97.408454895,475.779174805,17
0,97.4434280396,475.834564209,18
0,97.4020080566,475.77056884800004,19
0,97.39337158200001,475.81640625,20
0,97.4543228149,475.822570801,21
0,97.4355773926,475.815887451,22
0,97.33456420899999,475.799377441,23
0,97.3301925659,475.815093994,24
0,97.34144592290001,476.045776367,25
0,97.3194046021,475.82498169,26
0,97.3150939941,475.80627441400003,27
0,97.3804702759,475.795806885,28
0,97.26203918459998,475.901245117,29
0,97.25550842290001,475.77102661099997,30
0,97.2067565918,475.78839111300005,31
0,97.1752929688,475.87017822300004,32
0,97.15258789059999,475.97030639699994,33
0,97.1192932129,475.90222168,34
0,97.02784729,475.912445068,35
0,97.0108184814,476.03973388699995,36
0,97.0092544556,476.039642334,37
0,96.9501495361,476.124145508,38
0,96.9897689819,476.095794678,39
0,96.9914321899,476.14392089800003,40
0,96.94277954100001,476.24063110300006,41
0,96.9487457275,476.23507690400004,42
0,96.99166870120001,476.039398193,43
0,96.9233398438,476.254760742,44
0,96.92099761959999,476.111450195,45
0,96.9270401001,476.14654541,46
0,96.9050750732,476.139160156,47
0,96.92769622799999,476.119140625,48
0,96.90307617190001,476.19921875,49
0,96.8945236206,476.13302612300004,50
0,96.82927703860001,476.24377441400003,51
0,96.79663848879999,476.355743408,52
0,96.7882003784,476.27416992199994,53
0,96.7472686768,476.32962036099997,54
0,96.7233505249,476.346557617,55
0,96.6277389526,476.362213135,56
0,96.6202087402,476.43679809599996,57
0,96.5829544067,476.406341553,58
0,96.5919342041,476.47497558599997,59
0,96.6010284424,476.462097168,60
0,96.60297393799999,476.46875,61
0,96.59247589110001,476.49511718800005,62
0,96.5282440186,476.522003174,63
0,96.4813919067,476.631042481,64
0,96.4442520142,476.49844360300006,65
0,96.35408782959999,476.660186768,66
0,96.3937530518,476.60473632800006,67
0,96.42462158200001,476.574768066,68
0,96.3415756226,476.665222168,69
0,96.3230133057,476.645385742,70
0,96.32652282709999,476.65524292,71
0,96.24342346190001,476.69381713900003,72
0,96.2148208618,476.709777832,73
0,96.1508102417,476.74288940400004,74
0,96.16973876950001,476.71862793,75
0,96.0926818848,476.71441650400004,76
0,96.04383850100001,476.722717285,77
0,95.9662475586,476.68493652300003,78
0,95.89664459229999,476.688812256,79
0,95.9094619751,476.684539795,80
0,95.86832427979999,476.62460327199994,81
0,95.8879013062,476.710449219,82
0,95.7536315918,476.69140625,83
0,95.8013839722,476.74148559599996,84
0,95.7983398438,476.777679443,85
0,95.719039917,476.65686035199997,86
0,95.79272460940001,476.77111816400003,87
0,95.769859314,476.77795410199997,88
0,95.59426879879999,476.867431641,89
0,95.6228408813,476.83328247099996,90
0,95.722442627,476.81872558599997,91
0,95.5755310059,476.867462158,92
0,95.6605758667,476.788879394,93
0,95.4929580688,476.809234619,94
0,95.51341247559999,476.85861206,95
0,95.42897033690001,476.858825684,96
0,95.4052505493,476.825988769,97
0,95.3810272217,476.82379150400004,98
0,95.3732757568,476.844940185,99
0,95.32657623290001,476.935424805,100
0,95.3416061401,476.97113037099996,101
0,95.31455230709999,476.93704223599997,102
0,95.1782913208,476.989959717,103
0,95.16214752200001,477.09442138699995,104
0,95.1780014038,477.05541992199994,105
0,95.1426925659,477.162231445,106
0,95.1245040894,477.005371094,107
0,95.1607131958,477.00375366199995,108
0,95.16089630129999,477.046539307,109
0,95.1507568359,477.006439209,110
0,95.1455078125,476.998535156,111
0,95.14195251459999,477.095672607,112
0,95.1323318481,477.170928955,113
