x,y,z,t,minimum distance to cell surface
993.4781626406,716.6181053202,0.8589130004647523,0.0,2.0140476840454165
1006.8525084002,760.6171263961,1.648454433852041,0.0,1.3155718567385037
1012.3027342589,724.5227538079,0.6169946110792771,0.0,2.418291437966194
954.4088633636,623.0715133434,2.6794955705733656,0.05288815330384137,2.090750750563857
950.4843934868,634.9772432353,3.1621804112609224,0.05288815330384137,3.085176739658989
977.2745431501,646.0076637107,5.242528813987486,0.10577630660768274,3.782365463228542
965.6744359106,630.055380699,4.773261753287303,0.10577630660768274,3.924234084625916
1007.4164558604,750.4604754926,3.880676279924161,0.10577630660768274,3.2223029095450006
982.4095943596,667.2978776956,5.147921768695681,0.10577630660768274,4.980764102415518
991.1951591278,718.1704011201,6.409670526515928,0.1586644599115241,5.645091936691408
983.7727834346,681.0359780394,8.189956757610377,0.21155261321536548,7.6324781450945896
971.6198382524,680.0788483536,7.439025113350565,0.21155261321536548,5.737933689856741
944.684838472,639.2154858337,10.623679682272783,0.26444076651920684,4.186318222609484
937.6052981074,621.2045410367,9.963715380487024,0.26444076651920684,1.459758294876559
979.6231345078,702.9462057361,10.852886321765398,0.26444076651920684,3.9643721856804914
942.9002925873,586.0706057791,10.048380327727484,0.26444076651920684,4.137986213357183
935.335909727,609.4121253839,12.347209450588881,0.3173289198230482,2.8745375074671675
926.9263940721,543.4605181446,12.65192375737952,0.3173289198230482,0.8161153288887014
1018.190226229,750.6886400451,11.913184648606872,0.3173289198230482,4.9175027389488255
939.0644214883,597.8202363329,11.340764949774226,0.3173289198230482,6.079593435568671
970.9125792911,627.882541898,14.073638961357034,0.37021707312688956,4.7126016532361055
974.6560276498,684.1305762497,14.206403583288346,0.37021707312688956,10.42834604480297
964.7331865053,666.4634476564,13.408289491978357,0.37021707312688956,8.371209372282536
953.7265028748,614.0707699508,14.401499351368663,0.37021707312688956,13.18542824747167
919.0358805991,554.8872258143,12.70301297469262,0.37021707312688956,1.0545571325239982
995.3990131723,682.3187264513,13.930478875047198,0.37021707312688956,6.688686760497172
1015.0105732444,788.8832917451,12.844643076379235,0.37021707312688956,3.5043673681445386
989.3381833425,725.1759260838,15.381080828913284,0.42310522643073095,7.255795510499668
898.5091930566,488.2857984449,16.084804605030545,0.42310522643073095,3.6678831378596795
986.6645366932,712.9006402148,15.76140482918927,0.42310522643073095,9.387612058644104
952.946440872,666.1553656215,14.791714221447496,0.42310522643073095,2.0584399830935056
946.1671368134,569.162352347,15.570631843084072,0.42310522643073095,1.6472112436653994
908.3663226932,541.3859664818,16.194856443094235,0.42310522643073095,3.314126627683083
1005.4835675673,707.8718222722,14.608583478346517,0.42310522643073095,8.438671360431709
989.5177724883,672.0180891223,17.109900873833006,0.47599337973457234,8.251434735228724
996.3235563858,772.5263191884,17.03955271542048,0.47599337973457234,2.243389356265265
995.5377151554,761.9931526588,16.46781513176449,0.47599337973457234,0.5868720625960256
1021.2543493921,774.0685149061,16.701932246716442,0.47599337973457234,7.467367471552669
920.2304114311,520.0964713899,17.80723855939494,0.47599337973457234,5.024194579077847
907.099763998,518.6244053337,17.060543866379035,0.47599337973457234,5.504636176470814
979.7628484104,644.578721259,19.742693963095274,0.5288815330384137,5.156301416711313
886.2762771294,479.5163391629,20.123109993970854,0.581769686342255,1.9017418015295013
994.4708807504,749.0773120195,20.738208845963488,0.581769686342255,4.508494745531487
913.3665147551,528.1354715689,20.69912925623357,0.581769686342255,8.388887110667277
942.0804567295,614.1691978964,23.11372318588252,0.6346578396460965,5.421665081634023
932.8643559421,570.0381396064,21.831019506893206,0.6346578396460965,7.176216386562857
997.3169435649,736.0570081712,23.441500362562763,0.6346578396460965,4.970658724765845
896.8966022998,516.8769922606,23.505778956458315,0.6346578396460965,4.064946589453953
941.8820489668,631.0283293004,22.351950260829845,0.6346578396460965,4.412370749314333
1004.5364174959,762.3777096517,21.93679973265884,0.6346578396460965,6.413297627726536
935.6773340232,581.0477860672,21.78353927303833,0.6346578396460965,7.039709216750843
866.6456762702,415.815934376,22.772358382923063,0.6346578396460965,2.1550155507589217
1022.660802047,743.7083811676,23.015995496955274,0.6346578396460965,3.7291500433532794
919.7655059339,560.8583795338,22.69640859356339,0.6346578396460965,6.30617144326399
992.783671468,663.7918168526,22.18137972735249,0.6346578396460965,2.935608915170234
910.5770883637,485.5638243047,22.94929483934061,0.6346578396460965,2.9823600069775273
966.453788747,606.0581542007,25.21373778127325,0.6875459929499378,2.8113154981706576
946.012941355,644.0467972269,24.869653628820572,0.6875459929499378,4.216172458408261
922.5541353706,535.7206481498,25.077636061237715,0.6875459929499378,4.2688281527443435
985.6749327708,708.8309895591,25.083915336710596,0.6875459929499378,4.225843902643021
896.5615945159,451.6031121868,24.167789009899558,0.6875459929499378,3.271829865304383
975.1305536908,697.4999705811,23.972982538304045,0.6875459929499378,5.038812171248693
1031.9861967865,793.6906628909,24.020042359247395,0.6875459929499378,1.7630813350945331
1032.1460471189,775.3545346665,24.784706477860784,0.6875459929499378,2.5920775022087947
894.0880645182,480.1796448629,25.356601914626545,0.6875459929499378,3.5853815998950913
975.4264100493,676.5724591144,23.781028873854,0.6875459929499378,4.340531640465553
901.8963734949,472.203413521,25.368293327210456,0.6875459929499378,3.7531924261503895
1010.5642881593,749.5204321306,23.631877396132143,0.6875459929499378,4.348016249142232
1020.6488366194,804.7155359692,24.370546295158118,0.6875459929499378,3.540567305694841
886.8093625444,467.0593372594,26.61333764583321,0.7404341462537791,2.0480496362992957
1009.9020738689,708.968107683,25.3977661307643,0.7404341462537791,4.308106413873291
990.5834955298,696.1012487256,28.37954269234622,0.7933222995576206,2.3034397385637173
915.6405617738,514.8481760378,28.330912617011577,0.7933222995576206,1.4097189857890164
901.5670508661,531.2974934978,28.492970020732123,0.7933222995576206,3.6550464448054516
1018.0547070598,756.7335210304,27.437457178443992,0.7933222995576206,1.1864753036842026
955.7924385282,620.3040828465,2.2082452325450865,1.0528881533038414,2.4508601068663354
1006.8532983228,757.764541974,1.9732007291678766,1.0528881533038414,1.691656346190053
938.1370756998,596.2729450636,4.63877314924263,1.1057763066076827,2.1966569780467253
1008.3179781807,748.10128042,4.271059432274217,1.1057763066076827,3.897420609224195
948.7862822716,637.1954948515,4.721554725709054,1.1057763066076827,2.8244124971350297
981.799671705,667.0556134681,4.012939913321988,1.1057763066076827,3.7144931023983627
964.4103945138,664.6838668743,3.9441456689573955,1.1057763066076827,2.3866062562041512
977.7810910036,645.5639005903,5.228063657721466,1.1057763066076827,3.705296890965482
992.037552382,717.1189404194,5.581902329657278,1.1586644599115241,4.8439423155751475
1019.8012150089,765.760921591,5.983887925664003,1.1586644599115241,2.813004327626507
999.3171952451,694.5487038209,6.231520738448513,1.1586644599115241,4.872425718387462
993.8506331888,748.5130137264,8.487353761412699,1.2115526132153656,3.57369013103036
937.5397290845,621.0553073977,10.458089701807694,1.2644407665192068,1.195476335853559
1019.8386835201,733.5165562754,9.900312611115806,1.2644407665192068,3.7647063582022016
969.131539765,627.8253545287,9.734497782151308,1.2644407665192068,5.475408623977546
936.8391969268,607.8770402363,9.540066245918622,1.2644407665192068,2.975816522614112
1015.3451274938,788.1464300289,12.586914306171577,1.3173289198230482,2.7670913781226494
982.8893874567,657.0537929716,12.141073492022155,1.3173289198230482,6.954170245643574
980.2064257206,704.2416933411,11.820725977027065,1.3173289198230482,4.57541463448065
981.8290531678,678.7690164981,11.532307661234748,1.3173289198230482,10.753652631242783
919.5484141915,556.0950574477,12.154300881286927,1.3173289198230482,1.2982791643644545
1018.9564685778,751.0621656912,12.023095876230709,1.3173289198230482,4.225643297535651
943.1767362874,586.0403470887,11.430524754818773,1.3173289198230482,4.518740485074021
953.8364307834,665.9310967011,13.788386728124355,1.3702170731268897,2.9892702912642917
944.43805197,568.9274171206,12.953744200622248,1.3702170731268897,3.412075360480175
928.2654060658,542.0710334804,14.133385383829799,1.3702170731268897,2.9024795582955356
934.080746635,578.1575553966,13.574050380818615,1.3702170731268897,4.872360818776608
1004.7410283408,707.9949094811,13.501199422038896,1.3702170731268897,8.7251860997795
918.2034815756,527.1091111788,13.673822210052105,1.3702170731268897,4.332075643349377
907.3491490229,521.4558370424,13.624450775527992,1.3702170731268897,2.915788845594285
899.5472750204,488.1377016846,15.051984855907854,1.423105226430731,3.2609886729209046
995.3733555501,681.6768571282,14.89617011452698,1.423105226430731,6.88130192950409
995.8906728862,753.4283702789,14.539764690554454,1.423105226430731,3.534874231107317
909.9567561553,542.5794345845,15.603620060862934,1.423105226430731,2.346248901506103
1022.4366165034,770.7189851771,14.686527628999034,1.423105226430731,6.704119549191056
