x,y,z,t,minimum distance to cell surface
433.5338970962,713.3884329058,1.2363277329044775,0.0,2.0002916075236796
511.3572904447,807.04439147,0.6426737514395663,0.0,2.152311236825402
465.2425308943,762.4720648472,1.6186719750704046,0.0,3.1606211668845847
397.7730418426,649.0241016559,1.421980181709811,0.0,0.6427974835858371
515.3508693872,823.4703721059,2.394885672355727,0.05288815330384137,3.843919423019983
444.3538209578,744.2196822916,2.2950684080060886,0.05288815330384137,2.437893907724335
407.3595965336,677.3395495595,3.9268897696918885,0.10577630660768274,4.102082334007575
458.7058484081,755.3729310463,4.17946784864493,0.10577630660768274,3.9404939499959974
428.3874429864,721.0162556317,6.176430741900153,0.1586644599115241,4.76180647548272
396.9258434442,672.7625146933,6.290172229893213,0.1586644599115241,2.2233246612837267
490.1823722176,804.3722115314,5.640844622129281,0.1586644599115241,4.549047031838601
407.5355550027,694.466187461,6.600601284129822,0.1586644599115241,3.751236738660785
515.8201786229,809.0121340925,6.1997718979321235,0.1586644599115241,5.858346283621535
388.5851229632,614.9315044565,7.245687568464225,0.1586644599115241,5.385573041679206
391.9865991758,643.7496832983,8.108833995006423,0.21155261321536548,8.016350583439182
410.4454072285,635.724617176,8.01045673921416,0.21155261321536548,1.9956570416954005
432.2040120949,699.916978887,8.252162190774536,0.21155261321536548,4.4399348246247134
452.527498759,734.9366782295,8.147525704904249,0.21155261321536548,4.949750821180622
450.3210609255,772.5505953786,10.213453200726649,0.26444076651920684,3.6519265199290576
391.4881761974,660.9917386214,9.388914981157741,0.26444076651920684,2.342966411554448
436.6376980552,750.8112593629,10.106786667599856,0.26444076651920684,2.8307228127850284
378.6268839288,630.3636331937,9.673559688762154,0.26444076651920684,3.440427911243068
493.1986160518,799.2336844282,11.523751572863763,0.3173289198230482,11.290269984001496
492.431978308,811.715397655,12.403823129256065,0.3173289198230482,4.384386469742577
467.2371622392,788.192658502,11.566659260715742,0.3173289198230482,2.432650844120131
386.9232012648,601.546598483,13.86946644235295,0.37021707312688956,5.198304886868376
467.4008320955,772.0239198924,14.004765723887346,0.37021707312688956,13.254603152724663
444.3203481976,744.3187714371,13.832494219981248,0.37021707312688956,10.494305072469498
398.162369614,645.6419114668,14.31521093586224,0.37021707312688956,13.27947195108073
438.5937953122,710.5178187725,14.629783392419151,0.42310522643073095,4.58537329422479
529.081602553,824.4858198814,15.673999211182586,0.42310522643073095,3.433903133027128
381.2601426353,579.8456513666,15.956503263630061,0.42310522643073095,0.6215009667632844
415.2128598466,673.0699424428,14.626543730895104,0.42310522643073095,6.8181197727207055
355.1434719841,587.77020814,17.30345642814195,0.47599337973457234,2.273923642853955
366.4548938831,613.8864832648,17.776944820370844,0.47599337973457234,3.635696662834424
414.2239088779,688.078383965,17.5994347542707,0.47599337973457234,10.73876174736047
481.4418673944,772.2348666047,16.8518501019735,0.47599337973457234,3.1338132152832676
445.4796923024,753.0254916135,17.933049406414423,0.47599337973457234,7.331887320834937
457.5892988336,763.6561254549,18.558404745455245,0.5288815330384137,10.035995199365777
357.5543964096,537.7280860443,18.948981577232583,0.5288815330384137,2.2086726767024243
368.5578691834,605.0854298561,21.678422692317923,0.581769686342255,7.396471884138754
367.4118398012,526.8125680723,21.581236386451213,0.581769686342255,3.731539334601377
371.2864464367,559.7933247529,23.230500474152816,0.6346578396460965,5.26881682223174
367.9619742571,514.3721855037,23.033506388701475,0.6346578396460965,3.162462858603857
373.293769588,539.247190251,23.788244145214914,0.6875459929499378,2.2898455436412943
403.0243626311,679.8856101614,24.814238395047056,0.6875459929499378,3.6973772404368765
482.1685545878,805.7069475121,24.34786082335179,0.6875459929499378,2.6451732623799487
451.7090861347,743.102847176,24.653100620940176,0.6875459929499378,5.033213391291991
371.1894733281,590.9632313393,26.155711735262493,0.7404341462537791,3.570953677112579
409.1082170198,642.5291412204,26.452943916135187,0.7404341462537791,2.0189972034604806
382.9334939011,570.4872807757,25.991747614518886,0.7404341462537791,2.1031407687736143
474.6927399075,782.6135537654,27.751694158654136,0.7933222995576206,3.4091818320574117
