x,y,z,t,minimum distance to cell surface
529.4084985499,675.4409307482,0.8150631411553492,0.0,1.9436816891957718
574.1452979478,756.1874518433,1.7696266597577741,0.0,2.0521904200352696
478.842186099,573.5171425846,2.3957609659290617,0.05288815330384137,2.79364366497571
617.7425727113,809.9447316386,2.6592991005737034,0.05288815330384137,2.8617079077102496
513.1957638664,650.2799806452,2.8012128938392524,0.05288815330384137,0.06233430592200367
610.2936771606,794.3336241581,5.365619348983728,0.10577630660768274,4.909250199632892
546.928955313,687.150273009,3.7389254960496734,0.10577630660768274,3.5549620088421454
523.2955688737,657.8331476007,3.9679639551817427,0.10577630660768274,2.466951396758935
587.9843768042,770.4519311189,4.211960793592303,0.10577630660768274,4.890424834926392
553.0873940168,718.3525645204,6.378727175111547,0.1586644599115241,5.990601168951528
496.1472578864,608.7787969101,5.802273642623999,0.1586644599115241,5.922424325464675
627.6359680012,798.1884125408,6.4827584352345475,0.1586644599115241,3.0361030898684094
526.0315232968,682.0409900544,6.292431910736191,0.1586644599115241,3.3972715203952237
621.0100523286,817.21997261,8.558238723070733,0.21155261321536548,7.103398609123518
463.8524951048,545.9644438229,7.756733965270518,0.21155261321536548,3.684811659387893
471.3481298395,563.4672337261,8.411683074024808,0.21155261321536548,5.437043977422199
584.5566132988,753.371565243,9.716382771712409,0.26444076651920684,8.88811733113219
518.0438881433,636.7884634494,9.547920058207238,0.26444076651920684,3.267148467388764
565.8744996101,753.3880154825,10.515156610800263,0.26444076651920684,2.4611245187308644
604.6302827962,761.6936118537,9.207589887795804,0.26444076651920684,1.853350422185686
510.7141779893,663.850116247,9.547378971811945,0.26444076651920684,3.6691091499777873
479.6340518286,610.0093566648,10.906792297226191,0.3173289198230482,2.52085810438361
557.6555475387,715.8541874424,11.60309987329705,0.3173289198230482,10.237752749128497
618.7667560229,853.7030311271,12.54017003713107,0.3173289198230482,2.489482984414948
465.1248779848,573.5077405601,12.515810883202313,0.3173289198230482,1.4433619365734893
627.0943516191,788.5220932567,11.21134046096313,0.3173289198230482,1.0719406428630314
550.9220865963,734.2545583282,14.36172834865421,0.37021707312688956,2.3637488021283017
641.4252522845,842.5097143871,14.196043122688492,0.37021707312688956,2.770876031451128
465.6033828454,523.7866802281,13.030040778595115,0.37021707312688956,4.674861743366058
477.2417049365,579.8160029811,14.483484502789207,0.37021707312688956,12.120054893742301
477.4621579647,537.4878925397,13.817966249746032,0.37021707312688956,3.9017281867243674
531.7848340085,655.3329158516,14.891685545000904,0.42310522643073095,3.1447437092855797
479.8489274497,558.5313132506,15.763548209278119,0.42310522643073095,8.820698253718355
