x,y,z,t,minimum distance to cell surface
805.4705360084,770.9759657323,0.5235547228341119,0.0,0.3927141854085011
782.1528890414,711.2222535926,3.3663777839579003,0.05288815330384137,3.8995021755843813
769.4139174988,678.1757354935,5.834608826942819,0.1586644599115241,5.6813609552305895
788.6625430375,697.361879493,7.770979078615131,0.21155261321536548,3.3228475345540898
795.4790675877,795.3209855496,7.969676278246138,0.21155261321536548,6.551496565566325
758.3931087196,689.9512177085,8.450930104990865,0.21155261321536548,3.155934013294661
807.0168057502,795.4779328066,9.028830662640264,0.21155261321536548,8.659277480250562
781.6085040102,766.84322127,9.752052849093054,0.26444076651920684,4.034878093590257
781.5443439543,739.6925051034,11.665468322924365,0.3173289198230482,7.027880228371696
806.4337209041,764.9881718508,11.672316239662367,0.3173289198230482,7.25382886547293
803.7307427986,753.2479447568,12.710570767111818,0.37021707312688956,7.070116850413992
766.9129712067,664.6820272348,15.923636486203735,0.42310522643073095,1.7400042060137069
777.6100906585,719.5645336572,16.65018611590283,0.47599337973457234,9.328645219521139
807.1817236096,825.9005174603,17.496789858339394,0.47599337973457234,3.4738045931836887
790.2372764244,753.4194230543,18.49220588386204,0.5288815330384137,10.164096123882949
808.4398633044,812.9518754068,18.67721856844889,0.5288815330384137,9.931927012159358
818.6428661226,821.5880786729,20.327948465698583,0.581769686342255,2.2142482335989064
804.4507971483,736.2484663146,20.031429357818556,0.581769686342255,2.1511985123586554
820.1890115527,787.5415546632,23.105533236641094,0.6346578396460965,2.0808761327567424
780.9849335065,725.6064886021,22.87353831596277,0.6346578396460965,5.335690887435328
780.4659128285,680.5842166024,21.770685351767707,0.6346578396460965,1.5536573855133542
795.1993851649,812.4212598123,23.434031940729433,0.6346578396460965,6.499053401718121
817.3807447402,809.5428149241,24.591151170893767,0.6875459929499378,4.333705777987501
782.7266333617,798.106828572,25.218898139353932,0.6875459929499378,2.4556108950175353
797.1351744898,753.7774815926,25.890124434773377,0.7404341462537791,2.8645422497537734
773.3741802653,722.4561452709,26.30481809484305,0.7404341462537791,1.1500266590167845
788.4853616628,717.0716115884,27.330729938650446,0.7933222995576206,2.0515975632861068
808.2831226162,767.1107866994,0.8178963769175405,1.0,0.4763423612683343
782.399866752,711.2615867418,2.6912950906194193,1.0528881533038414,3.271207514201655
764.2131079931,685.804640256,3.6516131778113086,1.1057763066076827,3.882901169580341
800.8609530953,762.5300325388,6.51884605008616,1.1586644599115241,5.721939407404332
800.3188430395,775.8250287511,6.953101060851558,1.1586644599115241,7.038304765673652
787.5189821387,696.9744101219,6.868906990441056,1.1586644599115241,3.698203809804985
783.1537298321,741.5449597904,10.72594654689646,1.2644407665192068,7.587272139812775
793.3641196795,796.2906235896,9.330444752539343,1.2644407665192068,7.465221401144068
807.8538987095,796.8243604395,10.255282490472458,1.2644407665192068,9.171261203615554
781.8171868642,763.9070935923,9.908335958705495,1.2644407665192068,1.8829073528914944
756.807779023,685.6095690615,12.581970373364618,1.3173289198230482,3.1331599207916643
810.4928481858,765.752203152,13.010788526607849,1.3702170731268897,3.929585288320669
769.6743892904,688.3250616836,12.849048166820477,1.3702170731268897,12.605802680136568
754.7583971382,672.0234879988,13.11398080382274,1.3702170731268897,4.581182519850426
803.0409471122,753.5149816921,12.825809436458433,1.3702170731268897,7.7529893658487765
767.4618808364,665.0984543354,15.286128598016079,1.423105226430731,1.8179932597582313
807.9810499064,824.6260160403,18.472308615085726,1.5288815330384136,4.232072938878293
775.9117654006,715.9190199073,18.709537000429584,1.5288815330384136,8.315527619756574
818.051798606,787.0419015218,19.57475525597362,1.5288815330384136,3.504336572540024
793.2433239882,748.8407822446,19.846256514800896,1.5288815330384136,8.654300212426863
815.4569093984,807.0732724654,18.52275674751227,1.5288815330384136,4.38226847085788
804.8352284125,735.6194096305,19.291821036747393,1.5288815330384136,1.6140628566998367
818.6454127872,820.6486595504,19.779577422537116,1.5288815330384136,3.2163505891437127
794.7008786011,803.9623075298,21.237822868085214,1.581769686342255,8.133905478678066
780.6900433566,681.618072785,20.80868409206698,1.581769686342255,2.232043813725104
782.3580987905,725.4244866097,23.25378755877348,1.6346578396460965,5.2820158713070136
781.2593900277,790.3791563328,24.4223161775061,1.687545992949938,1.8763293409964539
793.6966218378,814.8766010202,23.91020438200763,1.687545992949938,4.96781597126467
787.4254437119,716.3576847508,26.077819743473412,1.7404341462537791,3.8114600226160067
797.8279910045,756.5297073981,25.843609782092447,1.7404341462537791,4.109071134955977
802.0,828.5600400358,28.35277671505921,1.7933222995576206,1.0419154062488802
800.0892120341,779.9152299529,0.8528399932890673,2.0,2.7362542863216865
810.0230638349,767.9234662468,1.1765257885159568,2.0,1.752153625459231
768.7552679289,683.329664484,3.3338865404836184,2.0528881533038414,3.464067349373084
787.2195065776,793.4078869816,6.788193183957639,2.158664459911524,2.610785689737965
787.9368852681,696.8521522548,6.939682611554029,2.158664459911524,3.3556553702377454
796.3519530318,795.9228582171,8.308569425611545,2.2115526132153653,6.755883091504264
775.0553702134,735.7688490666,7.960815492547369,2.2115526132153653,0.9583015639654192
756.1879899474,687.5363982607,8.115519689713071,2.2115526132153653,1.4857828936333721
800.6669870347,762.0160669944,8.104672858959063,2.2115526132153653,7.266100714195208
782.8794808573,761.9811957605,10.377971556518842,2.264440766519207,2.3891871398108755
778.5816799258,749.0473309953,9.81523911993091,2.264440766519207,2.7991027104712343
771.5882317508,692.3779371589,11.067185468410184,2.3173289198230482,10.754181897381379
750.6524669623,674.8468337512,12.506702021530009,2.3173289198230482,2.603699458773488
816.5861198272,781.5865396837,13.494418522994827,2.3702170731268897,3.209610809126659
802.2516845201,754.1354225617,13.115137414565051,2.3702170731268897,8.5716580254345
806.0875836143,795.9048090808,13.337434258136124,2.3702170731268897,12.610471414207344
767.3812551432,665.742883891,14.772548037559906,2.423105226430731,2.4757778880901116
789.9243843934,739.1003401906,14.636213214260172,2.423105226430731,13.635999780843303
775.9189690935,713.6384838084,16.522327080075748,2.4759933797345726,9.334430489433856
801.0327010727,732.8731029194,18.074730907167787,2.4759933797345726,4.284109902349415
808.4681495103,827.1333371469,17.21250223377719,2.4759933797345726,2.2517156511963674
