particle,x,y,t
0,422.10925293,491.07354736300005,0
0,422.263488769,491.240142822,1
0,423.19470214800003,492.080566406,2
0,423.69070434599996,492.35479736300005,3
0,424.572235107,492.94070434599996,4
0,424.65774536099997,493.171234131,5
0,424.11679077199994,492.432281494,6
0,424.154296875,492.243255615,7
0,424.45159912099996,492.355499268,8
0,424.53192138699995,492.25070190400004,9
0,424.362640381,491.86996460000006,10
0,423.55899047800006,491.179931641,11
0,423.165130615,490.941894531,12
0,423.48144531199995,490.96331787099996,13
0,424.17556762699996,491.428619385,14
0,424.415161133,491.672729492,15
0,424.80929565400004,491.977355957,16
0,424.905609131,491.89019775400004,17
0,424.98977661099997,491.908233643,18
0,425.031341553,491.775360107,19
0,425.13024902300003,491.787384033,20
0,425.279174805,491.773498535,21
0,425.52270507800006,491.90338134800004,22
0,425.68234252900004,492.018463135,23
0,425.63604736300005,491.797973633,24
0,425.81793212900004,491.78027343800005,25
0,426.142395019,491.70043945300006,26
0,426.19772338900003,491.678497315,27
0,426.87200927699996,491.91839599599996,28
0,427.02252197300004,492.11734008800005,29
0,426.91091919,491.90444946300005,30
0,427.00067138699995,491.931640625,31
0,426.939147949,491.776824951,32
0,427.09027099599996,491.91986084,33
0,427.08850097699997,491.74118042,34
0,427.14721679699994,491.777435303,35
0,427.22695922800006,491.75390625,36
0,427.34661865199996,491.809783935,37
0,427.68035888699995,491.83126831,38
0,428.048706055,491.904205322,39
0,428.133758545,491.879547119,40
0,428.301605225,491.47729492199994,41
0,428.28976440400004,491.670166016,42
0,428.322387695,491.765106201,43
0,428.59664917,491.818359375,44
0,428.85443115199996,491.90106201199995,45
0,429.00210571300005,492.027648926,46
0,429.01126098599997,492.010864258,47
0,429.096252441,492.116607666,48
0,429.14108276400003,492.102050781,49
0,429.246154785,492.07739257800006,50
0,429.467376709,491.928497315,51
0,429.791778565,492.036865234,52
0,429.790435791,491.931732178,53
0,429.81930542,491.912994385,54
0,429.961212158,491.922454834,55
0,430.033386231,491.99929809599996,56
0,430.369232178,492.06829834,57
0,430.77969360300006,492.18103027300003,58
0,430.97726440400004,492.316070557,59
0,431.091522217,492.29647827199994,60
0,431.14410400400004,492.192779541,61
0,431.219268799,492.297821045,62
0,431.21890258800005,492.22177124,63
0,431.317230225,492.205047607,64
0,431.48010253900003,492.21047973599997,65
0,431.73117065400004,492.203308106,66
0,431.749664307,492.169036865,67
0,431.952880859,492.21618652300003,68
0,432.29647827199994,492.168548584,69
0,432.546539307,492.422058106,70
0,432.587036133,492.256713867,71
0,432.763946533,492.39410400400004,72
0,433.04675293,492.40502929699994,73
0,433.111419678,492.373138428,74
0,433.181152344,492.41540527300003,75
0,433.23123169,492.43338012699996,76
0,433.40390014699994,492.49932861300005,77
0,433.58053588900003,492.57135009800004,78
0,433.81320190400004,492.46441650400004,79
0,433.91781616199995,492.466033935,80
0,433.961456299,492.44821167,81
0,434.05401611300005,492.51721191400003,82
0,434.261474609,492.50894165,83
0,434.332061768,492.441497803,84
0,434.49343872099996,492.53167724599996,85
0,434.61569213900003,492.507995606,86
0,435.01882934599996,492.41885376,87
0,435.09652710000006,492.387359619,88
0,435.181518555,492.42956543,89
0,435.202819824,492.38049316400003,90
0,435.24435424800004,492.390563965,91
0,435.50256347699997,492.38470459,92
0,435.58444213900003,492.38549804699994,93
0,435.728027344,492.24316406199995,94
0,435.904602051,492.38323974599996,95
0,436.016448975,492.37536621099997,96
0,436.395904541,492.49511718800005,97
0,436.576293945,492.604400635,98
0,436.767822266,492.64077758800005,99
0,436.902435303,492.568359375,100
0,437.08358764699994,492.45404052699996,101
0,437.184112549,492.438018799,102
0,437.191314697,492.430847168,103
0,437.313293457,492.395843506,104
0,437.44119262699996,492.42199707,105
0,437.69073486300005,492.445281982,106
0,437.890350342,492.42926025400004,107
0,437.98849487300004,492.404113769,108
0,438.19186401400003,492.477661133,109
0,438.41751098599997,492.61398315400004,110
0,438.508148193,492.610992432,111
0,438.640350342,492.64993286099997,112
0,438.941955566,492.544921875,113
0,438.97702026400003,492.497253418,114
0,439.078613281,492.42510986300005,115
0,439.15753173800005,492.41644287099996,116
0,439.209533691,492.408721924,117
0,439.23483276400003,492.39105224599996,118
0,439.47729492199994,492.489227295,119
0,439.630889893,492.44485473599997,120
0,439.87341308599997,492.415710449,121
0,439.914611816,492.419281006,122
0,440.19461059599996,492.520355225,123
0,440.386627197,492.64385986300005,124
0,440.582550049,492.610321045,125
0,440.645904541,492.629852295,126
0,440.799468994,492.614685059,127
0,440.994110107,492.54455566400003,128
0,441.03475952199994,492.511444092,129
0,441.10031127900004,492.45611572300004,130
0,441.13436889699994,492.451446533,131
0,441.196624756,492.41641235300006,132
0,441.42648315400004,492.50903320300006,133
0,441.44207763699995,492.494689941,134
0,441.496124268,492.49542236300005,135
0,441.798736572,492.496429443,136
0,441.875183106,492.465179443,137
0,441.98962402300003,492.481292725,138
0,442.28201294,492.57940673800005,139
0,442.50827026400003,492.674713135,140
0,442.73904419,492.79107666,141
0,442.80346679699994,492.69488525400004,142
0,442.81094360300006,492.76019287099996,143
0,442.896301269,492.725616455,144
0,443.027862549,492.80065918,145
0,443.05355835,492.818450928,146
0,443.08270263699995,492.81732177699996,147
0,443.24548339800003,492.554779053,148
0,443.762817383,492.68258667,149
0,443.743011475,492.60412597699997,150
0,443.972930908,492.717132568,151
0,444.09808349599996,492.664093018,152
0,444.389801025,492.83670044,153
0,444.573394775,492.902587891,154
0,444.707061768,492.852996826,155
0,444.709991455,492.801300049,156
0,444.733276367,492.780151367,157
0,444.90499877900004,492.734100342,158
0,445.123046875,492.66336059599996,159
1,233.52029418900003,291.27624511700003,0
1,233.54560852,291.269622803,1
1,233.888061523,291.319519043,2
1,233.996261597,291.297119141,3
1,234.22552490200002,291.31277465799997,4
1,234.18524169900002,291.306121826,5
1,234.50944519,291.217346191,6
1,234.59158325200002,291.081451416,7
1,234.89717102,291.360107422,8
1,234.946670532,291.476470947,9
1,235.13154602,291.601226807,10
1,235.254470825,291.615020752,11
1,235.552230835,291.574462891,12
1,235.573532105,291.56555175799997,13
1,235.97465515099998,291.622528076,14
1,235.907104492,291.593566894,15
1,236.037277222,291.65045166,16
