particle,x,y,t
0,338.983825684,472.06439209,0
0,339.608978272,472.02194213900003,1
0,339.738128662,471.88513183599997,2
0,339.971862793,471.96249389699994,3
0,339.99368286099997,471.82296752900004,4
0,340.563568115,471.821685791,5
0,340.034210205,471.13046264699994,6
0,339.74108886700003,470.97250366199995,7
0,339.792419434,470.622802734,8
0,339.501068115,470.666137695,9
0,339.055023193,470.88928222699997,10
0,339.126342773,470.71829223599997,11
0,339.378265381,471.01763916,12
0,339.576904297,471.46331787099996,13
0,339.23236084,472.65325927699996,14
0,338.82766723599997,473.00265502900004,15
0,338.84500122099996,473.27691650400004,16
0,338.669708252,473.02029419,17
0,338.400604248,473.172729492,18
0,338.337158203,473.296905518,19
0,338.648345947,473.294677734,20
0,338.415710449,472.82165527300003,21
0,339.013702393,472.912384033,22
0,338.973327637,473.101837158,23
0,339.121429443,473.48007202199994,24
0,339.361572266,473.741699219,25
0,339.46472168,473.567199707,26
0,339.87585449200003,473.45611572300004,27
0,339.524627685,473.337585449,28
0,339.517425537,473.54058837900004,29
0,339.14831543,473.66329956,30
0,339.260406494,473.836517334,31
0,339.512512207,474.04010009800004,32
0,339.104736328,474.224090576,33
0,339.15713501,474.32574462900004,34
0,339.242492676,474.409088135,35
0,339.979919434,474.369415283,36
0,340.02804565400004,474.882171631,37
0,340.29812622099996,474.83630371099997,38
0,340.37399292,474.86090087900004,39
0,340.263641357,475.50268554699994,40
0,340.2394104,475.582977295,41
0,340.285461426,475.52777099599996,42
0,340.360565185,475.15698242199994,43
0,340.468170166,475.03161621099997,44
0,341.183074951,474.990234375,45
0,341.530212402,474.50631713900003,46
0,341.298034668,473.97586059599996,47
0,341.29284668,473.26049804699994,48
0,341.600769043,473.71774292,49
0,342.09597778299997,473.577026367,50
0,342.12658691400003,474.12042236300005,51
0,342.853118897,474.105712891,52
0,343.08203125,474.162628174,53
0,343.20861816400003,474.090667725,54
0,343.179046631,473.406524658,55
0,344.028289795,473.19848632800006,56
0,344.12130737300004,473.082275391,57
0,344.022064209,472.79528808599997,58
0,344.06793212900004,472.763336182,59
0,344.049316406,472.87457275400004,60
0,344.313934326,473.013763428,61
0,344.790466309,472.636901856,62
0,344.718261719,472.267822266,63
0,345.023620606,472.397033691,64
0,345.031524658,472.436035156,65
0,345.007476807,472.772949219,66
0,345.198669434,472.895111084,67
0,345.37814331,472.80557251,68
0,345.770355225,473.244232178,69
0,345.678741455,473.12991333,70
0,345.47387695300006,473.526763916,71
0,345.669128418,473.340942383,72
0,345.524505615,473.384735107,73
0,345.35034179699994,473.308288574,74
0,345.27673339800003,473.158966065,75
0,345.06286621099997,473.488250732,76
0,344.834228516,473.89578247099996,77
0,344.81430053699995,473.840332031,78
0,345.01016235300006,473.71746826199995,79
0,345.125030518,474.02609252900004,80
0,345.162078857,474.102996826,81
0,345.169128418,474.042144775,82
0,345.077301025,473.34060669,83
0,344.960906982,473.327301025,84
0,344.80642700199996,473.32510376,85
0,345.612792969,472.93481445300006,86
0,345.66580200199996,473.23123169,87
0,345.564971924,473.275878906,88
0,345.643341065,473.37005615199996,89
0,345.63763427699996,473.635040283,90
0,345.941131592,473.39294433599997,91
0,346.0519104,473.37310791,92
0,346.84719848599997,473.117675781,93
0,347.16857910199997,473.11306762699996,94
0,347.782623291,473.322784424,95
0,347.77078247099996,473.250274658,96
0,347.44006347699997,473.36529541,97
0,347.11236572300004,473.19320678699995,98
0,347.172454834,473.057525635,99
0,347.330078125,472.95855712900004,100
0,347.088531494,473.040374756,101
0,347.048065185,473.12484741199995,102
0,347.033508301,472.986022949,103
0,347.23226928699995,472.809753418,104
0,347.277313232,472.92175293,105
0,347.155426025,473.150482178,106
0,347.732696533,472.85412597699997,107
0,347.516174316,472.60345459,108
0,347.06842041,472.26214599599996,109
0,347.54553222699997,471.92669677699996,110
0,347.27722168,471.86007690400004,111
0,347.459289551,472.462890625,112
0,347.32962036099997,472.449310303,113
0,347.340667725,472.02142334,114
0,347.19268798800005,472.66253662099996,115
0,347.130737305,472.65661621099997,116
0,347.11590576199995,472.97048950199996,117
0,347.44821167,472.88189697300004,118
0,348.072753906,472.724914551,119
0,348.07684326199995,472.825927734,120
0,348.361419678,472.739379883,121
0,348.419036865,472.63482666,122
0,348.500823975,472.61538696300005,123
0,348.283843994,472.51828002900004,124
0,348.65423584,472.742462158,125
0,349.05453491199995,472.894622803,126
0,349.000854492,472.760650635,127
0,349.198699951,472.985198975,128
0,349.403411865,472.700164795,129
0,349.84109497099996,472.714599609,130
0,350.02044677699996,472.99240112300004,131
0,350.363555908,473.210296631,132
0,349.75857544,473.26068115199996,133
0,349.74261474599996,472.87539672800006,134
0,349.64913940400004,473.295471191,135
0,350.0128479,473.347015381,136
0,349.82739257800006,473.053314209,137
0,349.689208984,472.912445068,138
0,349.585693359,472.648498535,139
0,349.57699585,472.95413208,140
0,349.322021484,472.94485473599997,141
0,349.214935303,473.06625366199995,142
0,349.42346191400003,472.81652832,143
0,349.37734985300006,472.927612305,144
0,349.16668701199995,473.153533935,145
0,349.020904541,472.805633545,146
0,348.646484375,472.455963135,147
0,348.816131592,472.775695801,148
0,348.972900391,473.047973633,149
0,348.867523193,472.95385742199994,150
0,349.13519287099996,473.560546875,151
0,349.38973999,473.85848999,152
0,349.480285644,473.717803955,153
0,349.24319458,473.73199462900004,154
0,349.49096679699994,473.493652344,155
0,349.132568359,473.32293701199995,156
0,348.96499633800005,473.114654541,157
0,349.320037842,473.980743408,158
0,349.042327881,474.59353637699996,159
1,112.202682495,157.579101562,0
1,112.210647583,157.76158142100002,1
1,112.230079651,157.814041138,2
1,112.335639954,157.933517456,3
1,112.39394378700001,158.151351929,4
1,112.47128295899999,158.037368774,5
1,112.701942444,157.83996582,6
1,112.793296814,157.871582031,7
1,112.965759277,158.028366089,8
1,113.066970825,157.822387695,9
1,113.222015381,157.81536865200002,10
1,113.30152130100001,157.833892822,11
1,113.48641204799999,157.974609375,12
1,113.591743469,158.239990234,13
1,113.714424133,157.958587647,14
1,113.701248169,158.215423584,15
1,113.915664673,158.04019165,16
1,114.04887390100001,158.23321533200001,17
1,114.043357849,158.146896362,18
1,114.11785125700001,158.34857177700002,19
