particle,x,y,t
0,164.936965942,357.29162597699997,0
0,165.703201294,356.964904785,1
0,165.317016602,356.487182617,2
0,165.386657715,356.11404419,3
0,166.315856934,355.881439209,4
0,166.071609497,355.607086182,5
0,166.237518311,356.376861572,6
0,165.896224976,356.380615234,7
0,166.154006958,356.62454223599997,8
0,165.987411499,356.829437256,9
0,165.532119751,357.4737854,10
0,165.264694214,357.818054199,11
0,165.724899292,358.89129638699995,12
0,165.877029419,358.726287842,13
0,165.85960388200002,358.51797485300006,14
0,166.643585205,357.37365722699997,15
0,166.626968384,357.354370117,16
0,166.858383179,357.37960815400004,17
0,166.785995483,356.85485839800003,18
0,166.777389526,357.084838867,19
0,166.299468994,356.921813965,20
0,166.191680908,357.452026367,21
0,166.43888855,357.747955322,22
0,166.130828857,357.85006713900003,23
0,166.274276733,357.743011475,24
0,166.133499145,358.11987304699994,25
0,166.145309448,358.696685791,26
0,166.132110596,358.72717285199997,27
0,166.224319458,358.882568359,28
0,164.950698853,358.90609741199995,29
0,162.96244812,359.03326416,30
0,162.55894470200002,359.357666016,31
0,162.681243897,360.107147217,32
0,162.106277466,360.52435302699996,33
0,161.389480591,360.98611450199996,34
0,160.493850708,360.750183106,35
0,160.521972656,360.77239990199996,36
0,160.726608276,360.453613281,37
0,161.611877441,359.36349487300004,38
0,162.167449951,358.713073731,39
0,162.558502197,358.40325927699996,40
0,163.074020386,358.39382934599996,41
0,163.668991089,359.046966553,42
0,164.451873779,359.312805176,43
0,164.221832275,359.51824951199995,44
0,164.115966797,360.571411133,45
0,163.828765869,360.99310302699996,46
0,163.890655518,361.06625366199995,47
0,163.633102417,360.874481201,48
0,163.367385864,361.325286865,49
0,162.93876648,361.024841309,50
0,163.100097656,361.549987793,51
0,162.46913147,361.66528320300006,52
0,161.939758301,361.866119385,53
0,162.08384704600002,361.304412842,54
0,162.064407349,360.97973632800006,55
0,162.204299927,360.704223633,56
0,163.164672852,361.181762695,57
0,163.884613037,361.396179199,58
0,163.923934936,361.276153565,59
0,164.108123779,362.471710205,60
0,164.494293213,362.088195801,61
0,165.169464111,361.643066406,62
0,164.629196167,362.12652587900004,63
0,164.048217773,362.52856445300006,64
0,163.726364136,362.723144531,65
0,163.320495606,362.240753174,66
0,162.410003662,362.21304321300005,67
0,161.90852356,362.49343872099996,68
0,162.332290649,362.11831665,69
0,161.617858887,362.17285156199995,70
0,161.782501221,361.99066162099996,71
0,162.346755981,361.81713867199994,72
0,161.526611328,361.493804932,73
0,161.038375855,361.161102295,74
0,161.053146362,360.973968506,75
0,161.371063232,361.075836182,76
0,161.63441467299998,360.966613769,77
0,160.79776001,361.086578369,78
0,161.045303345,361.317230225,79
0,160.817428589,361.9296875,80
0,160.895736694,361.53726196300005,81
0,160.858093262,361.27468872099996,82
0,161.045639038,361.58114624,83
0,161.497039795,361.700317383,84
0,162.128234863,361.78665161099997,85
0,162.33998107899998,361.22805786099997,86
0,162.27310180700002,360.85336303699995,87
0,162.473114014,360.99142456,88
0,163.380599976,361.022277832,89
0,162.771286011,361.627136231,90
0,162.954147339,361.13482666,91
0,162.688446045,361.24887085,92
0,162.766799927,361.602722168,93
0,163.409317017,361.95855712900004,94
0,163.843734741,362.062011719,95
0,164.398834228,362.09262085,96
0,164.868087769,362.46469116199995,97
0,164.858520508,362.582275391,98
0,165.044418335,362.10314941400003,99
0,164.862869263,361.888702393,100
0,165.070785522,361.81799316400003,101
0,164.733566284,361.94635009800004,102
0,164.742385864,362.38903808599997,103
0,165.31756591799999,362.209533691,104
0,165.845413208,362.18066406199995,105
0,165.728698731,362.025634766,106
0,165.257049561,361.69543457,107
0,165.236373901,361.97137451199995,108
0,165.076797485,362.22747802699996,109
0,165.455551147,361.81539917,110
0,165.430252075,362.418029785,111
0,165.922027588,363.40023803699995,112
0,166.806228638,362.911102295,113
0,166.689529419,363.256988525,114
0,166.618560791,363.642822266,115
0,166.869644165,363.97265625,116
0,166.672073364,363.867095947,117
0,166.297119141,364.050231934,118
0,166.279312134,364.97390747099996,119
0,166.642868042,365.09631347699997,120
0,166.939926147,365.06988525400004,121
0,167.060745239,364.80484008800005,122
0,167.500488281,364.52029419,123
0,167.179382324,363.935546875,124
0,167.33111572299998,363.81451416,125
0,167.642272949,364.09585571300005,126
0,168.126480103,363.72055053699995,127
0,168.599136353,362.80731201199995,128
0,168.429855347,362.28732299800004,129
0,168.364395142,362.21557617199994,130
0,168.53125,361.80895996099997,131
0,168.723480225,362.073883057,132
0,168.991943359,362.158843994,133
0,168.879592895,362.533721924,134
0,168.669891357,362.778442383,135
0,169.339523315,362.34463501,136
0,169.25747680700002,362.459259033,137
0,169.587585449,362.161315918,138
0,169.467437744,361.892028809,139
0,168.554611206,361.184082031,140
0,168.323852539,361.20663452199994,141
0,168.236450195,361.47955322300004,142
0,167.767547607,360.954437256,143
0,167.543029785,361.023254394,144
0,167.335357666,361.45159912099996,145
0,166.919052124,361.689208984,146
0,166.40841674799998,361.10247802699996,147
0,165.75201416,361.23782348599997,148
0,165.468917847,361.033538818,149
0,164.952041626,360.763336182,150
0,164.597900391,360.796325684,151
0,164.160675049,360.73309326199995,152
0,164.161727905,360.42233276400003,153
0,164.15257263200002,360.24563598599997,154
0,164.301223755,360.025146484,155
0,164.102584839,359.95578002900004,156
0,163.666259766,359.316589356,157
0,163.954879761,359.011688232,158
0,164.75802612299998,359.08218383800005,159
1,446.819793701,507.99963378900003,0
1,446.93875122099996,507.70980835,1
1,447.095977783,507.93011474599996,2
1,447.25854492199994,508.36502075199996,3
1,447.31033325199996,508.358551025,4
1,447.115264893,508.25625610300006,5
1,446.966827393,508.484283447,6
1,446.38244628900003,508.735748291,7
1,446.015808106,508.929962158,8
1,446.39151001,509.045104981,9
1,446.087036133,509.04666137699996,10
1,446.514007568,508.90753173800005,11
1,447.03704834,508.86679077199994,12
1,447.210357666,508.747497559,13
1,447.109893799,508.75628662099996,14
1,447.475372315,508.860565185,15
1,447.250549316,508.81188964800003,16
1,447.293273926,508.786926269,17
1,447.332824707,508.82272338900003,18
1,447.370849609,508.878326416,19
1,447.238189697,508.927093506,20
1,447.529388428,508.923065185,21
1,447.845825195,508.987091065,22
1,448.384765625,508.768096924,23
1,448.318542481,508.922821045,24
1,447.895050049,508.92645263699995,25
1,447.58984375,508.855773926,26
1,448.226257324,508.911560059,27
1,448.414581299,508.761779785,28
1,448.620452881,508.84375,29
1,448.86450195300006,508.830627441,30
1,448.566680908,508.58489990199996,31
1,448.75039672800006,508.58352661099997,32
1,448.75524902300003,508.59390258800005,33
1,448.77722168,508.596832275,34
1,448.76019287099996,508.599273682,35
